1508514038189979392,0.01130,0.01336,-0.00879,0.99644,0.04309,0.06156,0.03825,0.16978,-0.10599,0.25027,
1508514038215582720,0.01138,0.01276,0.00085,0.99680,0.04734,0.05436,0.03461,0.15336,-0.14178,0.25495,
1508514038254172928,0.01376,0.00805,0.01351,0.99737,0.05185,0.04281,0.02695,0.11698,-0.20229,0.22891,
1508514038292904448,0.01730,0.00012,0.02098,0.99782,0.05303,0.03441,0.01897,0.07805,-0.23301,0.18181,
1508514038331258112,0.01854,-0.00738,0.02849,0.99816,0.05375,0.02662,0.00845,0.01809,-0.23294,0.11821,
1508514038357105408,0.01850,-0.01285,0.03081,0.99840,0.05117,0.02392,0.00334,-0.02192,-0.21829,0.07382,
1508514038395556096,0.01917,-0.01937,0.03453,0.99872,0.04511,0.02272,-0.00396,-0.07407,-0.17643,0.01166,
1508514038421088512,0.01837,-0.02376,0.03495,0.99869,0.04468,0.02344,-0.00857,-0.09941,-0.15243,-0.02579,
1508514038446927104,0.01640,-0.02851,0.03412,0.99850,0.04618,0.02579,-0.01398,-0.12483,-0.10669,-0.06707,
1508514038498248704,0.00884,-0.03084,0.02929,0.99820,0.04626,0.03296,-0.01910,-0.16218,0.01811,-0.11713,
1508514038524066048,0.00477,-0.02967,0.02618,0.99798,0.04747,0.03686,-0.02036,-0.17564,0.08025,-0.14105,
1508514038562360064,0.00141,-0.02612,0.02166,0.99748,0.05074,0.04567,-0.01957,-0.17027,0.17039,-0.15818,
1508514038588156928,-0.00175,-0.02075,0.01794,0.99720,0.05194,0.05097,-0.01717,-0.16806,0.21079,-0.15185,
1508514038613795840,-0.00574,-0.01529,0.01454,0.99702,0.05253,0.05508,-0.01294,-0.16419,0.24469,-0.13146,
1508514038665370624,-0.01363,0.00100,0.00841,0.99638,0.05736,0.06282,0.00008,-0.14387,0.26353,-0.12417,
1508514038690914048,-0.01731,0.00819,0.00519,0.99590,0.06020,0.06718,0.00735,-0.11708,0.25056,-0.10573,
1508514038729437440,-0.02052,0.02030,0.00184,0.99566,0.05896,0.06970,0.01834,-0.07038,0.23224,-0.07698,
1508514038755333632,-0.02283,0.02838,-0.00044,0.99551,0.05932,0.06917,0.02577,-0.03372,0.20899,-0.07437,
1508514038780862976,-0.02313,0.03287,-0.00214,0.99527,0.06074,0.06935,0.03066,0.00977,0.16415,-0.06439,
1508514038832233472,-0.02146,0.04172,-0.00373,0.99554,0.05648,0.06438,0.03955,0.09276,0.11285,-0.03302,
1508514038857887744,-0.01875,0.04435,-0.00459,0.99563,0.05633,0.06081,0.04309,0.13337,0.07649,-0.04889,
1508514038896642560,-0.01287,0.04723,-0.00602,0.99550,0.05860,0.05967,0.04445,0.18954,0.06965,-0.03109,
1508514038922038784,-0.00836,0.04975,-0.00619,0.99571,0.05504,0.05794,0.04668,0.21893,0.08661,-0.01975,
1508514038947766784,-0.00236,0.05226,-0.00631,0.99594,0.04956,0.05589,0.05024,0.24048,0.09504,-0.02327,
1508514038986306560,0.00781,0.05593,-0.00755,0.99586,0.04846,0.05519,0.05357,0.26752,0.08564,-0.03388,
1508514039024886528,0.01756,0.05735,-0.00852,0.99600,0.04425,0.05452,0.05525,0.27950,0.06832,-0.04254,
1508514039063245056,0.02868,0.05985,-0.01025,0.99602,0.03810,0.05517,0.05866,0.27220,0.05460,-0.04205,
1508514039089231104,0.03506,0.06095,-0.01128,0.99585,0.04056,0.05649,0.05866,0.26006,0.03452,-0.04065,
1508514039114672896,0.04203,0.06158,-0.01202,0.99566,0.04300,0.06011,0.05663,0.23541,0.01254,-0.00586,
1508514039153251840,0.04978,0.06139,-0.01062,0.99554,0.04263,0.06436,0.05430,0.19814,-0.02486,0.09086,
1508514039191772416,0.05676,0.05959,-0.00472,0.99571,0.04320,0.06494,0.04971,0.14861,-0.06383,0.19516,
1508514039230261760,0.06015,0.05155,0.00273,0.99602,0.04495,0.06364,0.04339,0.08639,-0.12579,0.26423,
1508514039255965952,0.05997,0.04726,0.00895,0.99636,0.04612,0.05971,0.03959,0.04200,-0.15380,0.30815,
1508514039281801984,0.06054,0.04349,0.01648,0.99688,0.04759,0.05139,0.03626,0.00602,-0.17226,0.33861,
1508514039320196608,0.05946,0.03592,0.02911,0.99779,0.04860,0.03461,0.02938,-0.05859,-0.20401,0.27469,
1508514039358723840,0.05546,0.02726,0.03972,0.99809,0.05226,0.02555,0.02092,-0.09479,-0.19717,0.21790,
1508514039397293568,0.05156,0.02080,0.04636,0.99814,0.05657,0.01541,0.01663,-0.12128,-0.16603,0.13935,
1508514039423053824,0.05025,0.01591,0.04904,0.99796,0.06121,0.01362,0.01203,-0.11454,-0.15097,0.06295,
1508514039448663552,0.04936,0.01384,0.05011,0.99788,0.06273,0.01484,0.00907,-0.10765,-0.11483,0.02976,
1508514039487143936,0.04509,0.01204,0.05129,0.99806,0.06010,0.01435,0.00741,-0.10910,-0.05629,-0.02088,
1508514039525837056,0.04116,0.01054,0.04943,0.99792,0.06185,0.01682,0.00697,-0.11008,-0.02812,-0.08048,
1508514039564246272,0.03655,0.00989,0.04540,0.99810,0.05652,0.02311,0.00816,-0.11824,-0.00086,-0.11218,
1508514039590173184,0.03319,0.01003,0.04215,0.99817,0.05322,0.02706,0.00997,-0.12881,0.00763,-0.12556,
1508514039615698432,0.03097,0.01016,0.04002,0.99817,0.05160,0.02954,0.01093,-0.13325,0.00920,-0.12535,
1508514039654108928,0.02479,0.01072,0.03481,0.99818,0.04708,0.03520,0.01349,-0.14995,0.01731,-0.10747,
1508514039692752896,0.01840,0.01147,0.03111,0.99812,0.04556,0.03777,0.01596,-0.16844,0.01834,-0.07715,
1508514039731106560,0.01069,0.01360,0.02863,0.99807,0.04541,0.03855,0.01730,-0.18624,0.02638,-0.06786,
1508514039756862976,0.00553,0.01446,0.02673,0.99793,0.04692,0.04005,0.01821,-0.19963,0.03792,-0.07578,
1508514039795401216,-0.00258,0.01551,0.02254,0.99756,0.05122,0.04299,0.02030,-0.20429,0.07032,-0.08770,
1508514039821108224,-0.00730,0.01748,0.02038,0.99734,0.05353,0.04391,0.02280,-0.20572,0.10142,-0.10220,
1508514039846771968,-0.01301,0.02086,0.01717,0.99697,0.05621,0.04639,0.02703,-0.19729,0.13722,-0.12580,
1508514039898230016,-0.02121,0.02990,0.01051,0.99604,0.06121,0.05395,0.03524,-0.15797,0.19346,-0.15805,
1508514039923952384,-0.02529,0.03574,0.00592,0.99524,0.06530,0.05958,0.04108,-0.13338,0.22349,-0.17016,
1508514039962506496,-0.02848,0.04451,-0.00076,0.99342,0.07690,0.06889,0.04960,-0.08567,0.23338,-0.17558,
1508514039988151040,-0.03026,0.05009,-0.00484,0.99227,0.08233,0.07494,0.05477,-0.06235,0.23023,-0.16289,
1508514040014145536,-0.03202,0.05745,-0.00801,0.99141,0.08350,0.07991,0.06118,-0.03888,0.23488,-0.14145,
1508514040065206528,-0.03281,0.06892,-0.01515,0.98928,0.09211,0.08756,0.07191,0.00743,0.20972,-0.14551,
1508514040090907648,-0.03224,0.07451,-0.01923,0.98814,0.09653,0.09212,0.07602,0.03267,0.19032,-0.14550,
1508514040129497088,-0.03072,0.08055,-0.02391,0.98723,0.09581,0.09801,0.08112,0.05991,0.17822,-0.13252,
1508514040155042816,-0.02844,0.08596,-0.02749,0.98632,0.09913,0.10039,0.08526,0.08747,0.17169,-0.10112,
1508514040180751360,-0.03162,0.09267,-0.02885,0.98602,0.09989,0.09988,0.08837,0.07876,0.18475,-0.09291,
1508514040232173568,-0.02592,0.10225,-0.03345,0.98504,0.09834,0.10392,0.09602,0.12756,0.15719,-0.05370,
1508514040257956096,-0.02519,0.10685,-0.03489,0.98493,0.09799,0.10196,0.09961,0.13698,0.13879,-0.03367,
1508514040296365568,-0.01938,0.11107,-0.03645,0.98496,0.09658,0.09909,0.10345,0.16687,0.09260,-0.02328,
1508514040321851648,-0.01475,0.11305,-0.03699,0.98527,0.09250,0.09781,0.10542,0.18644,0.06775,-0.01667,
1508514040347588864,-0.00949,0.11407,-0.03728,0.98579,0.08764,0.09577,0.10664,0.20083,0.03478,-0.00555,
1508514040386257408,-0.00207,0.11481,-0.03696,0.98676,0.08017,0.09129,0.10745,0.22090,0.00772,0.01481,
1508514040424935936,0.00650,0.11466,-0.03633,0.98779,0.07059,0.08765,0.10775,0.24127,-0.01297,0.02117,
1508514040463201792,0.01731,0.11050,-0.03474,0.98866,0.06467,0.08281,0.10725,0.26650,-0.05086,0.04165,
1508514040488947712,0.02383,0.10905,-0.03360,0.98927,0.06233,0.07850,0.10630,0.27604,-0.06987,0.05067,
1508514040514695680,0.03080,0.10397,-0.03268,0.98996,0.05914,0.07461,0.10451,0.28549,-0.10737,0.04070,
1508514040553245952,0.04231,0.09888,-0.03112,0.99102,0.05436,0.07087,0.09947,0.28851,-0.14631,0.04035,
1508514040591716352,0.05360,0.09233,-0.02945,0.99198,0.05345,0.06784,0.09227,0.27448,-0.18030,0.04305,
1508514040630125824,0.06306,0.08532,-0.02783,0.99297,0.04904,0.06522,0.08574,0.24996,-0.20472,0.04745,
1508514040655927552,0.06967,0.07951,-0.02647,0.99372,0.04402,0.06295,0.08141,0.22390,-0.21825,0.04718,
1508514040681740032,0.07577,0.07542,-0.02593,0.99422,0.04201,0.06159,0.07722,0.20318,-0.23682,0.03890,
1508514040720023040,0.08310,0.06566,-0.02422,0.99508,0.04017,0.06006,0.06774,0.15468,-0.25677,0.04157,
1508514040758771456,0.08777,0.05622,-0.02264,0.99583,0.03742,0.05889,0.05879,0.10150,-0.26431,0.04559,
1508514040797372160,0.09054,0.04591,-0.02071,0.99648,0.03680,0.05721,0.04893,0.03731,-0.25181,0.04900,
1508514040822837760,0.09245,0.03862,-0.02001,0.99681,0.03608,0.05625,0.04366,0.00493,-0.26994,0.03742,
1508514040848663808,0.09188,0.03100,-0.01930,0.99723,0.03310,0.05586,0.03616,-0.04454,-0.26734,0.01297,
1508514040887161600,0.08993,0.02155,-0.01915,0.99751,0.03302,0.05656,0.02610,-0.10109,-0.22985,-0.00651,
1508514040925944576,0.08548,0.01383,-0.01986,0.99769,0.03136,0.05768,0.01751,-0.14428,-0.19823,-0.03051,
1508514040964058880,0.08040,0.00855,-0.02089,0.99773,0.02581,0.06146,0.00983,-0.18246,-0.15263,-0.03550,
1508514040989906432,0.07574,0.00504,-0.02172,0.99772,0.02390,0.06286,0.00555,-0.20506,-0.14069,-0.03378,
1508514041015476736,0.06983,0.00100,-0.02294,0.99770,0.02164,0.06419,0.00125,-0.22601,-0.12902,-0.04108,
1508514041054065920,0.06129,-0.00340,-0.02461,0.99759,0.01936,0.06650,-0.00469,-0.24766,-0.11746,-0.05143,
1508514041092518144,0.05200,-0.00754,-0.02655,0.99739,0.01635,0.06956,-0.01044,-0.26735,-0.11260,-0.05407,
1508514041131078400,0.04092,-0.01205,-0.02888,0.99711,0.01362,0.07272,-0.01750,-0.28427,-0.11408,-0.06503,
1508514041156856320,0.03188,-0.01605,-0.03134,0.99677,0.01551,0.07549,-0.02265,-0.29856,-0.10649,-0.07058,
1508514041195361024,0.01973,-0.01850,-0.03391,0.99639,0.01713,0.07821,-0.02837,-0.31177,-0.05768,-0.05314,
1508514041220922880,0.01225,-0.01968,-0.03520,0.99628,0.01598,0.07877,-0.03094,-0.31112,-0.03945,-0.05644,
1508514041246814976,0.00448,-0.01995,-0.03715,0.99607,0.01586,0.08078,-0.03259,-0.30403,-0.00277,-0.06605,
1508514041298162176,-0.00981,-0.01857,-0.04026,0.99599,0.01623,0.08193,-0.03200,-0.28805,0.05408,-0.05916,
1508514041323867904,-0.01773,-0.01660,-0.04198,0.99609,0.01684,0.08103,-0.03104,-0.27912,0.08785,-0.06713,
1508514041362343424,-0.02723,-0.01286,-0.04479,0.99599,0.01866,0.08295,-0.02791,-0.25870,0.13390,-0.06379,
1508514041388151296,-0.03385,-0.00878,-0.04683,0.99613,0.02023,0.08222,-0.02352,-0.23769,0.16319,-0.07431,
1508514041413919744,-0.03883,-0.00502,-0.04901,0.99612,0.02317,0.08251,-0.01982,-0.20681,0.18424,-0.09303,
1508514041465128704,-0.04664,0.00628,-0.05541,0.99515,0.03624,0.09082,-0.01112,-0.09456,0.24398,-0.14389,
1508514041490773504,-0.04863,0.01289,-0.05813,0.99439,0.04101,0.09738,-0.00573,-0.07544,0.30686,-0.07745,
1508514041529353728,-0.04889,0.02506,-0.06065,0.99373,0.04790,0.10066,0.00867,-0.04773,0.33485,-0.05865,
1508514041554955520,-0.05009,0.03438,-0.06248,0.99283,0.05695,0.10352,0.01803,-0.03906,0.33482,-0.07512,
1508514041580538624,-0.05021,0.04178,-0.06439,0.99199,0.06138,0.10731,0.02594,-0.02252,0.32491,-0.08597,
1508514041631996672,-0.05035,0.05740,-0.06918,0.99031,0.06614,0.11420,0.04326,0.01868,0.26637,-0.10205,
1508514041657828096,-0.05062,0.06533,-0.06970,0.98961,0.06897,0.11656,0.04816,0.03065,0.25486,-0.10695,
1508514041696226048,-0.04819,0.07516,-0.07417,0.98791,0.07702,0.12249,0.05574,0.08575,0.19643,-0.08202,
1508514041722145792,-0.04841,0.08153,-0.07531,0.98750,0.08096,0.12183,0.05868,0.10967,0.18496,-0.05418,
1508514041747624704,-0.04475,0.08653,-0.07654,0.98702,0.08509,0.12087,0.06278,0.15147,0.17159,-0.03305,
1508514041799049216,-0.03529,0.09404,-0.07674,0.98663,0.08713,0.11865,0.06995,0.22483,0.12292,0.03205,
1508514041824692736,-0.03331,0.09911,-0.07565,0.98715,0.08744,0.11253,0.07225,0.23506,0.09759,0.06363,
1508514041863248640,-0.02428,0.10201,-0.07308,0.98793,0.08369,0.10649,0.07517,0.26467,0.06922,0.08208,
1508514041888924160,-0.01658,0.10384,-0.07055,0.98874,0.07818,0.10070,0.07836,0.28377,0.05893,0.09407,
1508514041914604544,-0.00980,0.10652,-0.06864,0.98935,0.07552,0.09610,0.07908,0.29214,0.03843,0.09016,
1508514041953157888,0.00189,0.10743,-0.06456,0.99038,0.07150,0.08851,0.07872,0.29756,-0.00427,0.12742,
1508514041991732480,0.01259,0.10672,-0.05952,0.99173,0.06364,0.07920,0.07845,0.29612,-0.03422,0.15149,
1508514042030148864,0.02416,0.10465,-0.05339,0.99291,0.05871,0.06939,0.07664,0.28242,-0.07365,0.15599,
1508514042055936768,0.03079,0.10259,-0.04948,0.99352,0.05745,0.06468,0.07375,0.26986,-0.09674,0.17225,
1508514042081643776,0.03809,0.09959,-0.04433,0.99432,0.05404,0.05860,0.07059,0.25145,-0.11570,0.19499,
1508514042120020992,0.04959,0.09298,-0.03949,0.99523,0.04768,0.05223,0.06722,0.24015,-0.14793,0.20510,
1508514042158607360,0.05918,0.08610,-0.03021,0.99623,0.04301,0.04319,0.06179,0.19379,-0.16449,0.21495,
1508514042197166848,0.06668,0.07849,-0.02219,0.99706,0.03942,0.03530,0.05538,0.14384,-0.16949,0.23077,
1508514042222942464,0.06972,0.07452,-0.01665,0.99751,0.03629,0.02966,0.05274,0.10913,-0.16233,0.22944,
1508514042248545280,0.07259,0.07071,-0.01196,0.99789,0.03318,0.02490,0.04990,0.07646,-0.15795,0.22043,
1508514042287112192,0.07434,0.06433,-0.00321,0.99838,0.03109,0.01723,0.04449,0.01035,-0.15912,0.21785,
1508514042325797888,0.07349,0.05829,0.00483,0.99876,0.03002,0.00934,0.03863,-0.05221,-0.14012,0.17966,
1508514042364194304,0.07336,0.05267,0.00991,0.99905,0.02624,0.00585,0.03435,-0.08753,-0.13378,0.15066,
1508514042389886464,0.07126,0.04872,0.01370,0.99922,0.02520,0.00253,0.03035,-0.11556,-0.12368,0.11822,
1508514042415552256,0.06820,0.04592,0.01617,0.99934,0.02392,0.00109,0.02744,-0.13762,-0.11080,0.08892,
1508514042454070016,0.06311,0.04293,0.01930,0.99951,0.01999,0.00012,0.02427,-0.15715,-0.08132,0.05363,
1508514042492512000,0.05697,0.04053,0.02064,0.99960,0.01442,-0.00046,0.02445,-0.18525,-0.05459,0.02236,
1508514042531165696,0.04875,0.03822,0.02113,0.99965,0.01077,-0.00299,0.02383,-0.20531,-0.04771,-0.02832,
1508514042556940032,0.04369,0.03713,0.01955,0.99969,0.00849,-0.00209,0.02336,-0.20477,-0.04830,-0.08780,
1508514042595348992,0.03627,0.03564,0.01539,0.99971,0.00186,0.00221,0.02400,-0.20882,-0.03877,-0.13941,
1508514042621055744,0.03041,0.03454,0.01097,0.99970,-0.00264,0.00475,0.02389,-0.20778,-0.03618,-0.18002,
1508514042646660352,0.02504,0.03496,0.00679,0.99970,-0.00331,0.00769,0.02282,-0.19968,-0.02017,-0.21262,
1508514042698038528,0.01455,0.03540,-0.00552,0.99963,-0.00379,0.01404,0.02317,-0.16926,0.04537,-0.27829,
1508514042723649024,0.01072,0.03685,-0.01248,0.99951,-0.00429,0.01786,0.02534,-0.14833,0.07518,-0.29961,
1508514042762196480,0.00547,0.04059,-0.02588,0.99923,-0.00510,0.02390,0.03058,-0.10863,0.10004,-0.35863,
1508514042788011776,0.00192,0.04346,-0.03394,0.99899,-0.00559,0.02905,0.03384,-0.09770,0.10595,-0.37359,
1508514042813661440,-0.00024,0.04593,-0.04303,0.99868,-0.00587,0.03453,0.03755,-0.08284,0.09854,-0.38213,
1508514042865079040,-0.00391,0.05075,-0.06280,0.99804,-0.00074,0.04518,0.04328,-0.05879,0.08514,-0.37706,
1508514042890504960,-0.00538,0.05289,-0.07318,0.99770,0.00147,0.04933,0.04646,-0.04747,0.06835,-0.36536,
1508514042929358848,-0.00947,0.05722,-0.08727,0.99729,0.00743,0.05426,0.04904,-0.05801,0.07500,-0.38924,
1508514042954919424,-0.01121,0.06039,-0.09884,0.99680,0.01054,0.06004,0.05172,-0.06189,0.07716,-0.39533,
1508514042980586752,-0.01277,0.06199,-0.10823,0.99650,0.01155,0.06351,0.05305,-0.06883,0.05287,-0.38525,
1508514043031950592,-0.01664,0.06418,-0.12587,0.99580,0.01574,0.07197,0.05441,-0.08605,0.03120,-0.33128,
1508514043057736192,-0.01988,0.06676,-0.13504,0.99546,0.01551,0.07616,0.05488,-0.08577,0.01408,-0.27012,
1508514043096298240,-0.02312,0.06691,-0.14424,0.99502,0.01382,0.08255,0.05414,-0.07404,0.00026,-0.18717,
1508514043121990656,-0.02500,0.06755,-0.14964,0.99462,0.01230,0.08751,0.05406,-0.05547,0.00443,-0.11892,
1508514043147689728,-0.02638,0.06726,-0.15225,0.99438,0.01123,0.09095,0.05305,-0.03792,0.00127,-0.04309,
1508514043199041792,-0.02817,0.06679,-0.15184,0.99418,0.00876,0.09501,0.05007,0.00455,0.01426,0.09251,
1508514043224681728,-0.02779,0.06728,-0.14905,0.99387,0.00743,0.09889,0.04893,0.02750,0.02485,0.14590,
1508514043263150336,-0.02746,0.06678,-0.14220,0.99367,0.00662,0.10144,0.04772,0.05415,0.02621,0.25785,
1508514043288933632,-0.02643,0.06699,-0.13600,0.99357,0.00537,0.10267,0.04751,0.06672,0.03092,0.28620,
1508514043314650624,-0.02323,0.06828,-0.12828,0.99253,0.00245,0.11294,0.04599,0.07606,0.04354,0.23373,
1508514043353134336,-0.02001,0.06956,-0.11729,0.99094,0.00169,0.12698,0.04381,0.10466,0.04655,0.40694,
1508514043391685632,-0.01617,0.07114,-0.10042,0.99203,0.00068,0.11647,0.04799,0.08612,0.02574,0.40748,
1508514043430173952,-0.01407,0.06948,-0.08596,0.99218,0.00509,0.11436,0.04980,0.08984,-0.00520,0.40617,
1508514043455768832,-0.01197,0.06926,-0.07585,0.99280,0.00895,0.10856,0.04988,0.08314,-0.01146,0.43300,
1508514043481489408,-0.01010,0.06891,-0.06541,0.99362,0.01392,0.09930,0.05164,0.07194,-0.01981,0.43038,
1508514043520027392,-0.00751,0.06750,-0.04899,0.99453,0.02449,0.08651,0.05314,0.06030,-0.04833,0.39190,
1508514043558463744,-0.00520,0.06555,-0.03353,0.99535,0.02848,0.07509,0.05327,0.05339,-0.04426,0.38453,
1508514043597320704,-0.00403,0.06524,-0.01714,0.99606,0.03223,0.06206,0.05459,0.04402,-0.02409,0.37921,
1508514043622725376,-0.00295,0.06468,-0.00685,0.99625,0.03615,0.05437,0.05671,0.03467,-0.01704,0.35605,
1508514043648279296,-0.00084,0.06542,0.00277,0.99640,0.03651,0.04942,0.05839,0.03916,-0.01366,0.35712,
1508514043686972160,0.00119,0.06575,0.01680,0.99663,0.03591,0.03998,0.06201,0.03599,-0.01027,0.33022,
1508514043725588224,0.00236,0.06526,0.02812,0.99657,0.03780,0.03244,0.06610,0.02914,-0.02031,0.29154,
1508514043764190208,0.00330,0.06420,0.03880,0.99644,0.04208,0.02860,0.06725,0.01735,-0.03159,0.24467,
1508514043789790208,0.00368,0.06326,0.04525,0.99610,0.04800,0.02792,0.06861,0.00912,-0.03913,0.21748,
1508514043815419648,0.00685,0.06075,0.05113,0.99566,0.05684,0.02748,0.06842,0.01817,-0.06461,0.22591,
1508514043854084608,0.00720,0.05783,0.05997,0.99542,0.06286,0.02103,0.06888,0.00176,-0.08268,0.19700,
1508514043892411392,0.00638,0.05782,0.06614,0.99542,0.06562,0.01906,0.06684,-0.00295,-0.07887,0.14319,
1508514043931000832,0.00632,0.05505,0.07072,0.99517,0.07206,0.01454,0.06500,-0.00061,-0.07312,0.10637,
1508514043956747008,0.00475,0.05463,0.07303,0.99501,0.07655,0.00979,0.06330,-0.00532,-0.05463,0.03908,
1508514043995250176,0.00478,0.05275,0.07271,0.99522,0.07591,0.00953,0.06073,0.00679,-0.03385,-0.04834,
1508514044021026048,0.00505,0.05215,0.07107,0.99540,0.07415,0.00866,0.06003,0.01618,-0.01787,-0.08679,
1508514044046746624,0.00559,0.05188,0.06810,0.99564,0.07192,0.00562,0.05918,0.02061,0.00058,-0.12879,
1508514044097948672,0.00537,0.05717,0.06104,0.99621,0.06419,0.00207,0.05866,0.02378,0.03866,-0.22071,
1508514044123658496,0.00616,0.05841,0.05416,0.99653,0.06081,-0.00260,0.05683,0.02934,0.04383,-0.25369,
1508514044162214912,0.00719,0.06058,0.04292,0.99668,0.06070,-0.01214,0.05280,0.02003,0.07282,-0.34136,
1508514044187883776,0.00770,0.06246,0.03355,0.99688,0.05586,-0.01119,0.05472,0.01907,0.07745,-0.40078,
1508514044213613824,0.00864,0.06707,0.02355,0.99735,0.04632,-0.01147,0.05489,0.01572,0.10183,-0.43161,
1508514044264970496,0.01048,0.07261,-0.00012,0.99731,0.04176,-0.00543,0.06005,-0.00880,0.10777,-0.53764,
1508514044290613504,0.01315,0.07363,-0.01278,0.99728,0.03819,0.00391,0.06287,-0.01012,0.10388,-0.53431,
1508514044329261056,0.01218,0.07777,-0.03289,0.99719,0.02581,0.01277,0.06910,-0.03922,0.10242,-0.48374,
1508514044355020032,0.01097,0.07922,-0.04569,0.99686,0.02733,0.01821,0.07210,-0.05199,0.07499,-0.48637,
1508514044380480000,0.00994,0.08007,-0.05908,0.99644,0.02973,0.02596,0.07448,-0.05665,0.06728,-0.45894,
1508514044431950592,0.00681,0.08350,-0.08087,0.99565,0.02312,0.03716,0.08231,-0.06223,0.05884,-0.39732,
1508514044457604864,0.00321,0.08379,-0.09087,0.99527,0.02611,0.04217,0.08359,-0.07094,0.03511,-0.37403,
1508514044496104192,0.00050,0.08480,-0.10572,0.99497,0.02345,0.05186,0.08245,-0.06338,0.02140,-0.36092,
1508514044521956864,-0.00200,0.08696,-0.11555,0.99443,0.02091,0.06028,0.08388,-0.06739,0.04859,-0.34270,
1508514044547511040,-0.00365,0.08823,-0.12349,0.99390,0.01903,0.06682,0.08567,-0.06970,0.05369,-0.31790,
1508514044598910208,-0.00713,0.09061,-0.13839,0.99283,0.01766,0.08120,0.08589,-0.06278,0.04999,-0.25499,
1508514044624675840,-0.01006,0.09219,-0.14511,0.99191,0.01285,0.08956,0.08902,-0.06115,0.06060,-0.19622,
1508514044663089152,-0.01215,0.09456,-0.15032,0.99093,0.00941,0.09641,0.09311,-0.04477,0.05770,-0.07530,
1508514044688677376,-0.01548,0.09426,-0.15201,0.99068,0.00957,0.09702,0.09509,-0.04888,0.04165,-0.03203,
1508514044714461440,-0.01741,0.09452,-0.15318,0.99032,0.00938,0.09941,0.09646,-0.03716,0.02771,0.01089,
1508514044753115648,-0.01887,0.09471,-0.15233,0.99001,0.01113,0.10237,0.09630,-0.01832,0.01870,0.09901,
1508514044791544320,-0.01968,0.09571,-0.14863,0.99012,0.01321,0.10050,0.09688,-0.01152,0.03452,0.16135,
1508514044829957120,-0.01996,0.09747,-0.14152,0.98958,0.01129,0.10434,0.09859,-0.00298,0.04236,0.13996,
1508514044855838976,-0.01599,0.10019,-0.13827,0.98869,0.01036,0.11321,0.09784,0.01846,0.04031,0.14724,
1508514044881488384,-0.01531,0.10122,-0.13303,0.98780,0.00830,0.12122,0.09741,0.02843,0.03377,0.21435,
1508514044919988992,-0.01579,0.10316,-0.12431,0.98748,0.00335,0.12026,0.10202,0.02567,0.03891,0.26869,
1508514044958516480,-0.01422,0.10395,-0.11367,0.98743,0.00247,0.11786,0.10528,0.04712,0.02087,0.25145,
